Data;Hora;Temperatura;Umidade;Velocidade_Vento;Pressao;Radiacao_Solar
25/10/2024;24:00:00;25,1;76;0,9;1007,4;0
26/10/2024;01:00;24,5;79;0,6;1006,8;0
26/10/2024;02:00;24,3;81;0,6;1006,4;0
26/10/2024;03:00;24,3;81;0,8;1006,1;0
26/10/2024;04:00;24;81;0,5;1006,1;0
26/10/2024;05:00;24,2;82;0,5;1006,3;0
26/10/2024;06:00;24,8;81;0,5;1006,6;4
26/10/2024;07:00;25,6;80;0,6;1007,3;71
26/10/2024;08:00;27,3;73;1;1008,1;309
26/10/2024;09:00;26,8;74;1,7;1008,9;272
26/10/2024;10:00;26,1;79;0,9;1009,6;345
26/10/2024;11:00;26,4;77;0,8;1009,7;339
26/10/2024;12:00;26;78;1;1010,2;263
26/10/2024;13:00;25;82;0,8;1010,6;90
26/10/2024;14:00;25,2;81;0,6;1010,5;164
26/10/2024;15:00;26,7;67;0,8;1010,3;301
26/10/2024;16:00;26,4;66;1;1010,3;195
26/10/2024;17:00;25,7;71;0,9;1010,8;102
26/10/2024;18:00;24,6;74;0,6;1011,5;21
26/10/2024;19:00;24,1;76;0,8;1012,3;0
26/10/2024;20:00;23,3;80;1,3;1013,1;0
26/10/2024;21:00;22;86;1,3;1013,7;0
26/10/2024;22:00;21,6;86;1,5;1014,2;0
26/10/2024;23:00;21,2;84;1,3;1015;0
26/10/2024;24:00:00;20,7;85;0,8;1015,1;0
27/10/2024;01:00;20;88;0,6;1015,1;0
27/10/2024;02:00;19,6;90;0,6;1015;0
27/10/2024;03:00;19,4;90;0,7;1014,9;0
27/10/2024;04:00;19,4;91;0;1015,1;0
27/10/2024;05:00;19,4;91;0;1015,3;0
27/10/2024;06:00;19,5;91;0;1015,9;0
27/10/2024;07:00;19,8;90;0;1016,5;7
27/10/2024;08:00;20,3;90;0;1017,2;37
27/10/2024;09:00;20,8;88;0;1017,9;38
27/10/2024;10:00;20,5;88;0,5;1018,3;74
27/10/2024;11:00;21;88;0,5;1018,2;132
27/10/2024;12:00;22,1;84;0,8;1018;160
27/10/2024;13:00;22;73;1,2;1017,4;69
27/10/2024;14:00;22,3;71;1,2;1016,9;74
27/10/2024;15:00;20,8;79;0,9;1016,8;48
27/10/2024;16:00;20,2;85;0;1016,6;35
27/10/2024;17:00;20,4;86;0;1016,3;35
27/10/2024;18:00;20;87;0;1016,7;5
27/10/2024;19:00;19,7;88;0;1017;0
27/10/2024;20:00;19,4;89;0;1017,5;0
27/10/2024;21:00;19,1;90;0;1017,7;0
27/10/2024;22:00;19,4;91;0,7;1017,9;0
27/10/2024;23:00;19,4;92;1;1018,1;0
27/10/2024;24:00:00;19,4;92;1;1017,3;0
28/10/2024;01:00;19,6;91;0,6;1016,4;0
28/10/2024;02:00;19,7;91;0,6;1015,8;0
28/10/2024;03:00;19,7;91;0,5;1015,3;0
28/10/2024;04:00;19,6;91;0,7;1015,3;0
28/10/2024;05:00;19,4;91;0;1015,4;0
28/10/2024;06:00;19,7;91;0,8;1015,8;0
28/10/2024;07:00;20;90;0,6;1016,3;12
28/10/2024;08:00;20,4;89;0;1016,8;38
28/10/2024;09:00;21;89;0,7;1017,2;67
28/10/2024;10:00;21,1;87;0,9;1017,3;87
28/10/2024;11:00;22,1;84;1;1017,1;153
28/10/2024;12:00;22,7;79;1,1;1016,7;152
28/10/2024;13:00;22,4;79;1,2;1016;120
28/10/2024;14:00;22,7;77;1,2;1015,4;112
28/10/2024;15:00;22;80;1,1;1015,1;40
28/10/2024;16:00;21,6;84;0,9;1014,6;57
28/10/2024;17:00;22;83;1,3;1014,2;47
28/10/2024;18:00;21,9;81;1,2;1014,3;8
28/10/2024;19:00;21,7;83;0,8;1014,5;0
28/10/2024;20:00;21,6;84;0,8;1014,6;0
28/10/2024;21:00;21,5;85;0;1014,8;0
28/10/2024;22:00;21,3;86;0;1015,2;0
28/10/2024;23:00;21,2;86;0;1015,2;0
28/10/2024;24:00:00;21,3;87;0;1014,5;0
29/10/2024;01:00;21,2;87;0;1014;0
29/10/2024;02:00;21,2;87;0;1013,3;0
29/10/2024;03:00;21,1;87;0;1012,7;0
29/10/2024;04:00;21,1;88;0;1012,6;0
29/10/2024;05:00;21,2;88;0;1012,9;0
29/10/2024;06:00;21,2;88;0;1013,4;1
29/10/2024;07:00;21,5;88;0;1014,2;8
29/10/2024;08:00;21,8;89;0,7;1014,7;31
29/10/2024;09:00;21,8;89;0,7;1015;38
29/10/2024;10:00;22;90;0,7;1015,2;183
29/10/2024;11:00;22,8;88;0,7;1014,9;105
29/10/2024;12:00;23,1;85;0,8;1014,7;183
29/10/2024;13:00;23,8;81;0,7;1014,3;174
29/10/2024;14:00;24;78;0,8;1013,7;73
29/10/2024;15:00;23,1;83;0,7;1013,4;47
29/10/2024;16:00;23;82;0,9;1012,9;40
29/10/2024;17:00;23,3;79;1;1012,6;60
29/10/2024;18:00;23,2;80;1;1012,6;30
29/10/2024;19:00;22,7;82;1;1012,9;0
29/10/2024;20:00;22,4;84;1;1013,1;0
29/10/2024;21:00;22,3;85;0,7;1013,5;0
29/10/2024;22:00;22,3;85;0,5;1013,9;0
29/10/2024;23:00;22,3;86;0,6;1013,7;0
29/10/2024;24:00:00;21,9;86;0;1013,5;0
30/10/2024;01:00;21;87;0,4;1013,2;0
30/10/2024;02:00;20,6;88;0;1012,8;0
30/10/2024;03:00;20,1;88;0;1012,5;0
30/10/2024;04:00;19,8;89;0;1012,5;0
30/10/2024;05:00;19,8;89;0;1012,7;0
30/10/2024;06:00;20,1;90;0;1013;3
30/10/2024;07:00;20,6;90;0;1013,4;39
30/10/2024;08:00;21,8;90;0;1013,8;92
30/10/2024;09:00;23;87;0,7;1013,9;143
30/10/2024;10:00;23,7;80;1,1;1014;215
30/10/2024;11:00;24,1;78;0,9;1013,9;279
30/10/2024;12:00;25,3;71;1;1013,8;304
30/10/2024;13:00;25,8;71;1,4;1013,4;461
30/10/2024;14:00;26;70;2,1;1013,1;384
30/10/2024;15:00;25,1;73;1,7;1012,9;206
30/10/2024;16:00;23,7;78;1,7;1012,8;94
30/10/2024;17:00;23,2;80;2;1012,9;66
30/10/2024;18:00;22,8;82;1,4;1013,2;10
30/10/2024;19:00;22,6;82;1,5;1013,4;0
30/10/2024;20:00;22,5;82;1,6;1013,8;0
30/10/2024;21:00;22,4;81;1,4;1014,1;0
30/10/2024;22:00;22,3;82;1,2;1014,4;0
30/10/2024;23:00;22,2;83;1,2;1014,3;0
30/10/2024;24:00:00;21,7;83;0;1014;0
31/10/2024;01:00;20,7;83;0;1013,5;0
31/10/2024;02:00;20,3;85;0;1013;0
31/10/2024;03:00;20,1;86;0;1012,7;0
31/10/2024;04:00;19,7;87;0;1012,8;0
31/10/2024;05:00;19,4;88;0;1012,9;0
31/10/2024;06:00;19,1;89;0;1013,2;3
31/10/2024;07:00;20,3;90;0;1013,7;113
31/10/2024;08:00;24,8;75;0,6;1014,1;402
31/10/2024;09:00;25,5;67;1;1014,3;339
31/10/2024;10:00;24,6;71;1,2;1014,3;364
31/10/2024;11:00;25,8;64;1,9;1014,3;210
31/10/2024;12:00;26,5;62;2,2;1014,2;707
31/10/2024;13:00;26,1;65;2,1;1013,9;573
31/10/2024;14:00;24,2;73;1,7;1014;177
31/10/2024;15:00;24,1;75;1,7;1013,5;193
31/10/2024;16:00;24,5;72;1,9;1013,2;184
31/10/2024;17:00;24,1;72;1,6;1013,1;84
31/10/2024;18:00;23,3;74;1,6;1013,1;37
31/10/2024;19:00;22,9;76;1,4;1012,9;1
31/10/2024;20:00;22,7;77;1,4;1013,5;0
31/10/2024;21:00;22,6;78;1,7;1013,8;0
31/10/2024;22:00;22,6;79;1,1;1013,9;0
31/10/2024;23:00;22,4;81;1;1014,2;0
31/10/2024;24:00:00;22,2;82;1,2;1014,1;0
01/11/2024;01:00;22;83;0,8;1013,5;0
01/11/2024;02:00;21,4;85;0,6;1013;0
01/11/2024;03:00;21,1;86;0;1012,6;0
01/11/2024;04:00;20,8;87;0;1012,7;0
01/11/2024;05:00;20,2;88;0;1012,8;0
01/11/2024;06:00;19,9;88;0;1013,3;4
01/11/2024;07:00;21,1;89;0;1013,8;115
01/11/2024;08:00;25,5;75;0,5;1014,2;368
01/11/2024;09:00;26,6;65;0,9;1014,2;423
01/11/2024;10:00;26,6;66;1;1014,2;708
01/11/2024;11:00;27,6;61;1,4;1013,8;217
01/11/2024;12:00;28,2;60;1,8;1013,3;800
01/11/2024;13:00;27,9;60;2;1012,9;696
01/11/2024;14:00;27,8;61;2,2;1012,2;541
01/11/2024;15:00;27,5;61;1,8;1011,9;196
01/11/2024;16:00;26,8;64;2,2;1011,7;96
01/11/2024;17:00;25,6;68;1,9;1011,6;52
01/11/2024;18:00;24,6;73;1,2;1011,8;31
01/11/2024;19:00;23,9;77;1,1;1011,6;0
01/11/2024;20:00;23,4;80;0,6;1012,1;0
01/11/2024;21:00;23,2;81;0,6;1012,7;0
01/11/2024;22:00;22,8;82;0;1013,2;0
01/11/2024;23:00;22,8;84;0;1013,4;0
01/11/2024;24:00:00;22,7;84;0;1013,2;0
02/11/2024;01:00;22,1;85;0;1012,5;0
02/11/2024;02:00;21,8;86;0;1011,8;0
02/11/2024;03:00;21,4;87;0;1011,2;0
02/11/2024;04:00;21,2;88;0;1011,1;0
02/11/2024;05:00;21;88;0;1011,3;0
02/11/2024;06:00;20,8;88;0;1011,5;1
02/11/2024;07:00;22;89;0;1012;107
02/11/2024;08:00;25,8;75;0,8;1012,3;313
02/11/2024;09:00;26,5;70;1,2;1012,9;479
02/11/2024;10:00;24,6;76;1;1013,3;233
02/11/2024;11:00;24,8;79;1;1013,2;280
02/11/2024;12:00;25,9;76;1;1012,7;616
02/11/2024;13:00;27,8;68;1,2;1012;708
02/11/2024;14:00;27,8;66;1,2;1011,3;333
02/11/2024;15:00;27,4;67;1,2;1010,6;222
02/11/2024;16:00;27,4;67;0,8;1010,3;149
02/11/2024;17:00;26,5;69;1,1;1010,5;63
02/11/2024;18:00;25,6;72;0,8;1010,7;11
02/11/2024;19:00;24,7;76;0,8;1011,1;0
02/11/2024;20:00;24,4;78;0,6;1011,6;0
02/11/2024;21:00;24,4;78;0,5;1011,9;0
02/11/2024;22:00;24,1;80;0,8;1012,2;0
02/11/2024;23:00;23,7;83;0,6;1012,3;0
02/11/2024;24:00:00;23,4;84;0,6;1012,1;0
03/11/2024;01:00;23,3;86;0;1011,9;0
03/11/2024;02:00;23,5;86;0;1011,5;0
03/11/2024;03:00;23,5;86;0;1011,1;0
03/11/2024;04:00;23,3;86;0,6;1010,9;0
03/11/2024;05:00;23,2;87;0,6;1010,9;0
03/11/2024;06:00;23;87;0,6;1011,1;2
03/11/2024;07:00;23,1;88;0,7;1011,6;33
03/11/2024;08:00;23,6;87;0,8;1012;64
03/11/2024;09:00;23,8;86;0,7;1012,2;80
03/11/2024;10:00;23,5;86;0,5;1012,4;96
03/11/2024;11:00;23,9;87;0,7;1012,3;146
03/11/2024;12:00;24,4;86;0,8;1012,1;230
03/11/2024;13:00;24,2;85;0,7;1011,8;128
03/11/2024;14:00;23,9;86;0,8;1011,3;119
03/11/2024;15:00;23,7;88;0,7;1010,8;101
03/11/2024;16:00;23,5;88;0,6;1010,2;53
03/11/2024;17:00;23,4;88;0,9;1010;26
03/11/2024;18:00;22,9;88;0;1010,1;2
03/11/2024;19:00;22,8;89;0,7;1010,3;0
03/11/2024;20:00;22,6;89;0,6;1010,6;0
03/11/2024;21:00;22,5;90;0,6;1011,2;0
03/11/2024;22:00;22,3;90;0;1011,4;0
03/11/2024;23:00;22,3;91;0;1011,6;0
03/11/2024;24:00:00;22,3;91;0,4;1011,3;0
04/11/2024;01:00;22,3;92;0;1010,7;0
04/11/2024;02:00;22,3;92;0,5;1010,3;0
04/11/2024;03:00;22,3;93;0;1010;0
04/11/2024;04:00;22,2;93;0;1010;0
04/11/2024;05:00;22,2;93;0;1010,1;0
04/11/2024;06:00;21,9;93;0;1010,3;2
04/11/2024;07:00;22,1;93;0;1010,7;11
04/11/2024;08:00;22,4;93;0;1011,1;42
04/11/2024;09:00;22,8;93;0,6;1011,6;65
04/11/2024;10:00;22,8;93;0;1011,9;38
04/11/2024;11:00;23;94;0;1011,7;73
04/11/2024;12:00;23,4;94;0,8;1011,6;104
04/11/2024;13:00;23,6;94;0,8;1011,3;154
04/11/2024;14:00;24;93;0,8;1010,8;206
04/11/2024;15:00;24,3;92;1;1010,3;136
04/11/2024;16:00;24,2;91;0,9;1009,8;118
04/11/2024;17:00;24,3;89;0,8;1009,7;75
04/11/2024;18:00;24,3;89;0,6;1009,8;32
04/11/2024;19:00;23,9;89;0,7;1010,2;1
04/11/2024;20:00;23,5;89;0;1010,9;0
04/11/2024;21:00;23,4;89;0;1011,2;0
04/11/2024;22:00;23,3;89;0;1011,5;0
04/11/2024;23:00;23,2;89;0;1011,6;0
04/11/2024;24:00:00;23,1;90;0;1011,3;0
05/11/2024;01:00;23;90;0;1010,9;0
05/11/2024;02:00;22,7;91;0;1010,2;0
05/11/2024;03:00;22,3;91;0;1009,8;0
05/11/2024;04:00;22,1;91;0,7;1010;0
05/11/2024;05:00;22,1;92;0,5;1010,3;0
05/11/2024;06:00;22,2;92;0,7;1010,7;1
05/11/2024;07:00;22,4;92;0,5;1011,3;30
05/11/2024;08:00;23,5;92;0,6;1011,6;93
05/11/2024;09:00;24,6;90;0,9;1011,7;303
05/11/2024;10:00;26,8;77;1,1;1011,4;623
05/11/2024;11:00;27;74;0,8;1011,1;400
05/11/2024;12:00;27,2;73;0,8;1010,8;306
05/11/2024;13:00;27,5;71;1,2;1010,5;472
05/11/2024;14:00;28,5;68;1,6;1009,9;465
05/11/2024;15:00;28,6;68;1,4;1009,4;117
05/11/2024;16:00;27,4;69;1,4;1009,2;82
05/11/2024;17:00;25;79;0,9;1009,2;54
05/11/2024;18:00;24,1;82;0,8;1009,4;11
05/11/2024;19:00;23,5;84;0,6;1009,8;0
05/11/2024;20:00;23,4;85;0,5;1010,2;0
05/11/2024;21:00;23,7;83;0,5;1010,8;0
05/11/2024;22:00;23,9;82;0,8;1011,1;0
05/11/2024;23:00;23,8;82;0,5;1011,3;0
05/11/2024;24:00:00;23,4;84;0,6;1010,9;0
06/11/2024;01:00;23,1;87;0,5;1010,7;0
06/11/2024;02:00;23,1;88;0;1010,4;0
06/11/2024;03:00;23;89;0,7;1010;0
06/11/2024;04:00;22,8;90;0,7;1010;0
06/11/2024;05:00;22,7;91;0,7;1009,9;0
06/11/2024;06:00;22,7;91;0,7;1009,9;4
06/11/2024;07:00;23;92;1;1010,3;43
06/11/2024;08:00;23,4;91;0,9;1010,6;96
06/11/2024;09:00;24,2;88;0,8;1011,1;158
06/11/2024;10:00;24,9;82;0,9;1011,2;231
06/11/2024;11:00;25,4;79;0,9;1010,9;290
06/11/2024;12:00;24,9;80;0,8;1010,8;192
06/11/2024;13:00;24,1;83;0,9;1010,4;59
06/11/2024;14:00;23,6;86;0,6;1010;57
06/11/2024;15:00;24;86;0,8;1009,6;141
06/11/2024;16:00;24,2;84;0,6;1009;74
06/11/2024;17:00;23,9;84;0;1008,7;28
06/11/2024;18:00;23,9;84;0;1008,8;9
06/11/2024;19:00;23,1;85;0,5;1008,9;0
06/11/2024;20:00;23;89;0;1009;0
06/11/2024;21:00;22,9;91;0,8;1009,7;0
06/11/2024;22:00;22,9;92;0,6;1009,8;0
06/11/2024;23:00;22,7;93;0;1009,5;0
06/11/2024;24:00:00;22,5;93;0;1009,1;0
07/11/2024;01:00;22,5;93;0;1008,6;0
07/11/2024;02:00;22,5;93;0;1008,1;0
07/11/2024;03:00;22,4;94;0,6;1008;0
07/11/2024;04:00;22,3;94;0,4;1008;0
07/11/2024;05:00;22,2;94;0;1007,8;0
07/11/2024;06:00;22,5;94;0,6;1007,6;1
07/11/2024;07:00;22,5;95;0,7;1007,9;17
07/11/2024;08:00;22,8;95;0,5;1008,3;37
07/11/2024;09:00;23,3;95;0;1008,2;81
07/11/2024;10:00;23,5;95;0,7;1007,9;82
07/11/2024;11:00;24,2;94;0,5;1007,5;131
07/11/2024;12:00;25;94;0,8;1006,7;194
07/11/2024;13:00;25,1;93;0,8;1006,3;143
07/11/2024;14:00;25,2;92;1;1005,4;181
07/11/2024;15:00;25,7;91;0,8;1004,5;149
07/11/2024;16:00;26,2;88;1;1003,4;88
07/11/2024;17:00;26,3;83;0,9;1002,9;41
07/11/2024;18:00;25,6;81;0,8;1002,9;16
07/11/2024;19:00;25,2;82;0,6;1003,3;0
07/11/2024;20:00;25,1;83;0,6;1003,9;0
07/11/2024;21:00;24,5;85;0,6;1004,4;0
07/11/2024;22:00;24;88;0;1004,4;0
07/11/2024;23:00;24;89;0,4;1004,4;0
07/11/2024;24:00:00;23,6;90;0;1003,8;0
08/11/2024;01:00;23,1;91;0,3;1002,9;0
08/11/2024;02:00;23,1;92;0,7;1002,3;0
08/11/2024;03:00;22,9;92;0,8;1001,9;0
08/11/2024;04:00;22,9;93;0,8;1002,2;0
08/11/2024;05:00;22,8;93;0,8;1002,8;0
08/11/2024;06:00;22,7;93;0,7;1003,5;0
08/11/2024;07:00;23;93;0,8;1004,4;15
08/11/2024;08:00;22,9;93;0,9;1005,4;27
08/11/2024;09:00;22,6;94;0,7;1006,1;45
08/11/2024;10:00;22,4;94;0,6;1006,5;69
08/11/2024;11:00;22,7;94;0;1006,7;114
08/11/2024;12:00;23,4;94;0,8;1006,6;213
08/11/2024;13:00;23,5;93;0,6;1006,5;96
08/11/2024;14:00;23,5;90;0,6;1006,6;95
08/11/2024;15:00;23,4;84;0,9;1006,6;49
08/11/2024;16:00;22,5;86;0,5;1006,7;28
08/11/2024;17:00;22,3;90;0,7;1006,8;23
08/11/2024;18:00;22,4;90;0,7;1007,2;7
08/11/2024;19:00;22,2;91;0,5;1007,9;0
08/11/2024;20:00;22;91;0,4;1008,6;0
08/11/2024;21:00;22,1;92;0,6;1009,1;0
08/11/2024;22:00;22,1;91;0,7;1009,5;0
08/11/2024;23:00;22,1;91;0,7;1009,6;0
08/11/2024;24:00:00;21,8;91;0;1009,2;0
09/11/2024;01:00;21,5;90;0;1008,9;0
09/11/2024;02:00;21,6;90;0,6;1008,6;0
09/11/2024;03:00;21,4;90;0,8;1008,6;0
09/11/2024;04:00;21,7;89;0,8;1008,7;0
09/11/2024;05:00;20,7;90;0,6;1009,1;0
09/11/2024;06:00;20,8;91;0,8;1009,6;0
09/11/2024;07:00;20,6;92;0;1010,3;26
09/11/2024;08:00;21;92;0;1010,8;33
09/11/2024;09:00;20,9;93;0,7;1011;94
09/11/2024;10:00;21,6;93;0,6;1011,2;225
09/11/2024;11:00;23;91;0,6;1011,5;355
09/11/2024;12:00;23,8;83;1,1;1011,6;441
09/11/2024;13:00;25;72;1;1011,6;399
09/11/2024;14:00;24,1;74;1,5;1011,5;336
09/11/2024;15:00;23;76;1,1;1011,4;198
09/11/2024;16:00;22,2;78;1;1011,4;69
09/11/2024;17:00;21,2;86;0,5;1011,3;90
09/11/2024;18:00;21,6;86;0,5;1011,6;31
09/11/2024;19:00;21;86;0;1012,1;0
09/11/2024;20:00;20,8;87;0;1012,7;0
09/11/2024;21:00;20,7;87;0,6;1013,4;0
09/11/2024;22:00;20,6;88;0,5;1013,6;0
09/11/2024;23:00;20,4;88;0;1013,6;0
09/11/2024;24:00:00;20,3;89;0;1013,1;0
10/11/2024;01:00;20,1;89;0;1012,7;0
10/11/2024;02:00;20;89;0;1012,1;0
10/11/2024;03:00;20;90;0;1012;0
10/11/2024;04:00;19,8;90;0;1011,9;0
10/11/2024;05:00;19,3;90;0;1011,9;0
10/11/2024;06:00;19,1;90;0;1012,2;8
10/11/2024;07:00;20,2;91;0;1012,5;50
10/11/2024;08:00;21,4;89;0;1012,9;171
10/11/2024;09:00;22,7;80;0,8;1013,2;154
10/11/2024;10:00;24,5;69;1,2;1013,4;618
10/11/2024;11:00;25,8;59;1,5;1013,3;577
10/11/2024;12:00;26,2;58;1,8;1013,2;612
10/11/2024;13:00;24,7;62;1,6;1012,9;269
10/11/2024;14:00;24,9;59;1,4;1012,3;254
10/11/2024;15:00;25,2;55;1,6;1011,9;185
10/11/2024;16:00;25,1;53;1,6;1011,5;178
10/11/2024;17:00;24;58;1,3;1011,5;45
10/11/2024;18:00;23;60;1,2;1011,5;11
10/11/2024;19:00;22,2;67;1,2;1011,8;0
10/11/2024;20:00;21,5;70;0,9;1011,9;0
10/11/2024;21:00;20,6;73;0;1011,9;0
10/11/2024;22:00;20,7;75;0;1012;0
10/11/2024;23:00;20,6;76;0;1011,8;0
10/11/2024;24:00:00;20,2;78;0;1011,5;0
11/11/2024;01:00;19,5;80;0;1010,8;0
11/11/2024;02:00;18,8;82;0;1010,3;0
11/11/2024;03:00;18,2;83;0;1009,9;0
11/11/2024;04:00;17,7;85;0;1009,8;0
11/11/2024;05:00;17,5;86;0;1009,8;0
11/11/2024;06:00;17,9;87;0;1010;7
11/11/2024;07:00;20,7;85;0;1010,3;162
11/11/2024;08:00;24,7;65;0,8;1010,8;420
11/11/2024;09:00;25,4;63;1;1011;640
11/11/2024;10:00;25,9;62;1,3;1010,5;805
11/11/2024;11:00;24,9;66;1,4;1010;704
11/11/2024;12:00;25,6;65;1,5;1009,6;989
11/11/2024;13:00;25,9;64;1,5;1009,1;766
11/11/2024;14:00;25,4;66;1,5;1008,4;465
11/11/2024;15:00;25,8;64;1,1;1007,6;144
11/11/2024;16:00;26,1;61;1,6;1007;61
11/11/2024;17:00;25,9;62;1,5;1006,8;37
11/11/2024;18:00;24,7;66;1,1;1007;14
11/11/2024;19:00;23,9;69;0,7;1007,1;1
11/11/2024;20:00;23;74;0,7;1007,1;0
11/11/2024;21:00;22,3;78;0,6;1007,2;0
11/11/2024;22:00;21,7;81;0,5;1007;0
11/11/2024;23:00;21,3;82;0,6;1006,7;0
11/11/2024;24:00:00;20,9;83;0,6;1006;0
12/11/2024;01:00;20,5;83;0;1005,4;0
12/11/2024;02:00;20,2;84;0;1004,6;0
12/11/2024;03:00;19,9;85;0;1004,2;0
12/11/2024;04:00;19,9;86;0,7;1003,8;0
12/11/2024;05:00;20,6;84;0,5;1003,7;0
12/11/2024;06:00;21,7;75;0;1004,3;8
12/11/2024;07:00;24,4;61;0,5;1004,7;121
12/11/2024;08:00;30,1;43;0;1004,9;367
12/11/2024;09:00;28,1;63;1,1;1006,9;622
12/11/2024;10:00;26,9;71;1;1007,5;721
12/11/2024;11:00;26,7;73;1;1007,4;743
12/11/2024;12:00;27,2;71;1,6;1007,5;743
12/11/2024;13:00;25;78;1,1;1007,9;90
12/11/2024;14:00;24,6;80;1,1;1007,9;102
12/11/2024;15:00;24,5;80;0,7;1007,7;77
12/11/2024;16:00;24;82;1,2;1007,3;24
12/11/2024;17:00;22,7;84;1,7;1007,2;8
12/11/2024;18:00;22;84;1,5;1007,5;4
12/11/2024;19:00;22,3;80;1;1008,1;0
12/11/2024;20:00;21,3;84;0,8;1009,1;0
12/11/2024;21:00;20,5;88;0,8;1010;0
12/11/2024;22:00;20,1;91;1;1010,4;0
12/11/2024;23:00;20;92;0,8;1010,6;0
12/11/2024;24:00:00;19,7;92;1,1;1010,5;0
13/11/2024;01:00;19,4;93;0,9;1009,2;0
13/11/2024;02:00;19,2;93;0,6;1008,8;0
13/11/2024;03:00;19,1;94;0,7;1008,8;0
13/11/2024;04:00;18,6;94;1;1008,9;0
13/11/2024;05:00;18,2;94;0,7;1009,4;0
13/11/2024;06:00;18,2;94;0,9;1009,7;0
13/11/2024;07:00;17,8;95;0,7;1010,4;5
13/11/2024;08:00;17,6;94;0,7;1011,3;25
13/11/2024;09:00;17,9;94;0,6;1011,6;34
13/11/2024;10:00;18,1;94;0,5;1012,1;56
13/11/2024;11:00;18,3;94;0,7;1012,1;109
13/11/2024;12:00;19,3;94;0,5;1011,8;192
13/11/2024;13:00;20,4;93;0,6;1011,6;260
13/11/2024;14:00;20,5;87;0,7;1011,4;72
13/11/2024;15:00;21,4;79;0,7;1010,9;236
13/11/2024;16:00;21,9;71;0,9;1010,6;77
13/11/2024;17:00;21,5;68;0,9;1010,7;84
13/11/2024;18:00;21,2;68;0,7;1011,2;20
13/11/2024;19:00;20,7;70;0,6;1011,9;0
13/11/2024;20:00;20,6;70;0,7;1012,3;0
13/11/2024;21:00;20,6;69;0,6;1013;0
13/11/2024;22:00;20,2;71;0;1013,3;0
13/11/2024;23:00;19,9;75;0;1013,3;0
13/11/2024;24:00:00;19,8;78;0;1013,1;0
14/11/2024;01:00;19,6;80;0;1013;0
14/11/2024;02:00;19,3;82;0;1012,5;0
14/11/2024;03:00;19,4;83;0;1012,1;0
14/11/2024;04:00;19,5;82;0;1011,9;0
14/11/2024;05:00;19,4;83;0;1012,1;0
14/11/2024;06:00;19,1;84;0;1012,6;0
14/11/2024;07:00;19,3;86;0;1013;21
14/11/2024;08:00;20,2;86;0;1013,5;120
14/11/2024;09:00;21,6;77;0,7;1013,8;161
14/11/2024;10:00;22,6;72;0,9;1014;183
14/11/2024;11:00;22,8;69;1;1013,9;160
14/11/2024;12:00;22,7;71;1,1;1013,8;123
14/11/2024;13:00;22,5;73;1,3;1013,5;123
14/11/2024;14:00;22,3;74;1,2;1013,2;116
14/11/2024;15:00;22,1;73;1,2;1012,9;74
14/11/2024;16:00;22,1;72;1,1;1012,5;83
14/11/2024;17:00;21,8;74;1,4;1012,5;26
14/11/2024;18:00;21,5;77;1,1;1012,8;4
14/11/2024;19:00;20,8;81;0,9;1013;0
14/11/2024;20:00;21,1;80;1;1013,5;0
14/11/2024;21:00;21;81;0,9;1013,9;0
14/11/2024;22:00;20,7;83;1;1014,2;0
14/11/2024;23:00;21,3;82;1;1014,2;0
14/11/2024;24:00:00;21,5;81;1;1013,7;0
15/11/2024;01:00;21,1;84;0,8;1013,2;0
15/11/2024;02:00;20,5;86;0,5;1012,5;0
15/11/2024;03:00;20,6;87;0,6;1011,9;0
15/11/2024;04:00;20,3;87;0;1011,6;0
15/11/2024;05:00;19,9;88;0;1011,8;0
15/11/2024;06:00;20,3;88;0;1012,4;4
15/11/2024;07:00;20,8;88;0;1013;32
15/11/2024;08:00;21,8;84;0,7;1013,4;122
15/11/2024;09:00;22,3;81;0,6;1013,7;81
15/11/2024;10:00;23,1;79;0,7;1013,9;172
15/11/2024;11:00;23,4;76;0,9;1013,8;113
15/11/2024;12:00;23;80;0,7;1013,5;74
15/11/2024;13:00;23,7;78;0,9;1013,1;177
15/11/2024;14:00;24,5;72;1,6;1012,4;179
15/11/2024;15:00;24,2;76;1,5;1012,1;198
15/11/2024;16:00;23,5;79;1,3;1011,6;59
15/11/2024;17:00;23,4;81;1;1011,6;60
15/11/2024;18:00;22,9;84;1;1011,6;17
15/11/2024;19:00;22,6;85;0,9;1011,8;0
15/11/2024;20:00;22,5;87;0,8;1012,3;0
15/11/2024;21:00;22;89;0,8;1012,8;0
15/11/2024;22:00;21,6;91;0;1013;0
15/11/2024;23:00;21,5;92;0,6;1013;0
15/11/2024;24:00:00;21,6;92;0;1012,5;0
16/11/2024;01:00;21,6;92;0;1011,9;0
16/11/2024;02:00;21,6;93;0;1011,3;0
16/11/2024;03:00;21,5;93;0;1010,7;0
16/11/2024;04:00;21,6;93;0;1010,6;0
16/11/2024;05:00;21,6;93;0,5;1010,6;0
16/11/2024;06:00;21,7;94;0;1011;0
16/11/2024;07:00;21,9;94;0,5;1011,5;16
16/11/2024;08:00;22,2;94;0;1012,2;24
16/11/2024;09:00;22,3;94;0;1012,6;75
16/11/2024;10:00;23,3;94;0,9;1012,7;202
16/11/2024;11:00;23,6;93;0,6;1012,8;142
16/11/2024;12:00;23,2;92;0,9;1012,8;43
